No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5,Total_Nominal_Meleset,Persentase_Simpangan (%)
307/25/10/484/X,242625.0,1,3,242625.0,224093.97362477233,0.0,15741.576017953992,0.0,2789.4503572736357,0.0,0.0,0.0,0.0,18531.026375227648,7.64
001049/26/SBY,252136.0,1,1,252136.0,252136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043526/25/JKT,550875.0,1,1,550875.0,550875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940/25/11/730/XR1,65125.0,2,2,25000.0,54829.81985805594,40125.0,10295.180141944064,0.0,0.0,0.0,0.0,0.0,0.0,29829.81985805594,45.8
529/25/10/290/X,37625.0,1,2,37625.0,36632.35808057751,0.0,992.6419194224853,0.0,0.0,0.0,0.0,0.0,0.0,992.6419194224864,2.64
457/25/10/732/X,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
662/25/09/071/X,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222/25/08/262/VZ,206375.0,1,1,206375.0,206375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
080/25/12/673/X,267625.0,2,2,65125.0,228591.40281283864,202500.0,39033.597187161366,0.0,0.0,0.0,0.0,0.0,0.0,163466.40281283864,61.08
847/25/11/820/X,530125.0,1,2,530125.0,521227.7755019506,0.0,8897.224498049396,0.0,0.0,0.0,0.0,0.0,0.0,8897.224498049405,1.68
876/25/11/261/X,558625.0,1,1,558625.0,558625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930/25/10/463/X,643625.0,1,2,643625.0,603490.871372217,0.0,40134.12862778309,0.0,0.0,0.0,0.0,0.0,0.0,40134.128627783066,6.24
898/25/09/878/VX,37625.0,1,2,37625.0,36632.35808057751,0.0,992.6419194224853,0.0,0.0,0.0,0.0,0.0,0.0,992.6419194224864,2.64
002/25/10/230/X,588875.0,1,1,588875.0,588875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169/25/09/934/X,692625.0,1,1,692625.0,692625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188/25/08/509/X,316875.0,1,1,316875.0,316875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670/26/01/080/X,47625.0,1,2,47625.0,41628.8085805625,0.0,5996.191419437503,0.0,0.0,0.0,0.0,0.0,0.0,5996.1914194375,12.59
006458/26/SBY,120221.0,1,1,120221.0,120221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146/25/11/951/X,3885125.0,2,1,3500125.0,3885125.0,385000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385000.0,9.91
411/26/01/206/VA,95125.0,1,2,95125.0,92459.30048090527,0.0,2665.699519094738,0.0,0.0,0.0,0.0,0.0,0.0,2665.6995190947364,2.8
214/25/10/183/X,471875.0,1,1,471875.0,471875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718/25/11/301/VZ,107625.0,1,2,107625.0,102666.49255365833,0.0,4958.507446341674,0.0,0.0,0.0,0.0,0.0,0.0,4958.507446341671,4.61
406/25/09/918/VZ,135125.0,1,2,135125.0,127278.36542168359,0.0,7846.634578316423,0.0,0.0,0.0,0.0,0.0,0.0,7846.634578316419,5.81
847/25/08/482/VX,204450.0,1,1,204450.0,204450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645/25/10/491/X,6655125.0,1,1,6655125.0,6655125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
026626/25/SBY,395250.0,1,1,395250.0,395250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004246/25/MKS,2375000.0,1,1,2375000.0,2375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958/25/11/552/LI,81875.0,1,1,81875.0,81875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350/25/11/873/X,562375.0,1,1,562375.0,562375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032626/25/SBY,73000.0,1,2,73000.0,72221.97845819911,0.0,778.0215418008826,0.0,0.0,0.0,0.0,0.0,0.0,778.0215418008854,1.07
044751/25/SBY,110500.0,1,2,110500.0,107415.96710501595,0.0,3084.032894984037,0.0,0.0,0.0,0.0,0.0,0.0,3084.0328949840423,2.79
577/25/09/717/X,75125.0,1,2,75125.0,72192.85584969052,0.0,2932.1441503094757,0.0,0.0,0.0,0.0,0.0,0.0,2932.1441503094793,3.9
901/25/07/740/X,5780875.0,1,1,5780875.0,5780875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354/25/12/709/X,375125.0,1,1,375125.0,375125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345/25/10/516/X,628625.0,1,1,628625.0,628625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/25/10/937/VZR1,223875.0,1,1,223875.0,223875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544/25/12/539/XXXI,2946625.0,2,1,329705.0,2946625.0,2616920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616920.0,88.81
074/25/11/213/X,110125.0,1,2,110125.0,103634.48928064719,0.0,6490.510719352823,0.0,0.0,0.0,0.0,0.0,0.0,6490.5107193528165,5.89
047906/25/SBY,1589750.0,2,2,1589750.0,1525938.603941165,1589750.0,63811.39605883521,0.0,0.0,0.0,0.0,0.0,0.0,794874.9999999999,50.0
227/25/10/177/VZ,442625.0,1,2,442625.0,386255.5336774994,0.0,56369.46632250058,0.0,0.0,0.0,0.0,0.0,0.0,56369.46632250059,12.74
761/26/01/050/X,955125.0,1,2,955125.0,804502.498232464,0.0,150622.50176753598,0.0,0.0,0.0,0.0,0.0,0.0,150622.501767536,15.77
048319/25/SBY,837000.0,1,1,837000.0,837000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003437/24/MKS,275000.0,1,1,275000.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925/25/09/465/X,493625.0,1,1,493625.0,493625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137/25/10/224/VA,45125.0,1,2,45125.0,40614.07354561942,0.0,4510.926454380578,0.0,0.0,0.0,0.0,0.0,0.0,4510.9264543805775,10.0
885/25/09/295/X,102625.0,1,2,102625.0,87892.48781461657,0.0,14732.512185383423,0.0,0.0,0.0,0.0,0.0,0.0,14732.512185383424,14.36
948/25/10/393/VA,285125.0,1,2,285125.0,251949.51800288958,0.0,33175.48199711043,0.0,0.0,0.0,0.0,0.0,0.0,33175.48199711042,11.64
155/25/12/855/X,80125.0,1,2,80125.0,73903.03246561892,0.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,6221.967534381081,7.77
003594/24/MKS,275000.0,1,1,275000.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613/25/11/422/VZ,2067625.0,1,2,2067625.0,690691.2500000002,0.0,1376933.7499999998,0.0,0.0,0.0,0.0,0.0,0.0,1376933.7499999998,66.59
852/25/09/931/X,363125.0,1,1,363125.0,363125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729/25/10/530/X,1462375.0,1,1,1462375.0,1462375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251/25/12/301/X,2060125.0,2,1,2010125.0,2060125.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.43
294/25/12/942/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971/25/12/514/X,218125.0,2,1,160625.0,218125.0,57499.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57500.0,26.36
885/25/10/308/X,315125.0,1,2,315125.0,309418.44578503916,0.0,5706.554214960817,0.0,0.0,0.0,0.0,0.0,0.0,5706.554214960827,1.81
063/25/10/349/X,212625.0,2,2,166375.0,185501.57420684287,46250.0,27123.42579315712,0.0,0.0,0.0,0.0,0.0,0.0,19126.574206842874,9.0
202/25/10/850/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
050/25/11/466/X,217625.0,1,2,217625.0,210495.39718867332,0.0,7129.602811326682,0.0,0.0,0.0,0.0,0.0,0.0,7129.602811326681,3.28
535/25/10/838/X,30125.0,1,2,30125.0,28999.471138068755,0.0,1125.528861931246,0.0,0.0,0.0,0.0,0.0,0.0,1125.5288619312455,3.74
520/25/09/292/X,35125.0,1,2,35125.0,33921.489352645156,0.0,1203.5106473548485,0.0,0.0,0.0,0.0,0.0,0.0,1203.5106473548462,3.43
040965/25/SBY,169250.0,1,1,169250.0,169250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922/25/07/335/VG,307375.0,1,1,307375.0,307375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
083/25/07/659/VZ,111375.0,1,2,111375.0,109588.27503565919,0.0,1786.7249643407984,0.0,0.0,0.0,0.0,0.0,0.0,1786.7249643408063,1.6
315/25/12/872/X,3044000.0,1,2,3044000.0,2884187.412560545,0.0,159812.58743945532,0.0,0.0,0.0,0.0,0.0,0.0,159812.5874394552,5.25
981/25/10/346/X,543625.0,1,1,543625.0,543625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551/25/09/878/X,213125.0,1,1,213125.0,213125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037552/24/SBY,118750.0,1,1,118750.0,118750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019/25/09/002/X,3860125.0,1,1,3860125.0,3860125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929/25/12/470/X,92625.0,1,2,92625.0,87617.74165764869,0.0,5007.2583423513115,0.0,0.0,0.0,0.0,0.0,0.0,5007.258342351312,5.41
693/25/11/693/X,565125.0,1,2,565125.0,363995.9194476,0.0,201129.08055239997,0.0,0.0,0.0,0.0,0.0,0.0,201129.08055239997,35.59
926/25/10/637/X,305125.0,1,2,305125.0,294771.91657930857,0.0,10353.08342069144,0.0,0.0,0.0,0.0,0.0,0.0,10353.083420691435,3.39
839/25/11/639/VZ,732625.0,1,1,732625.0,732625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073/26/01/370/VA,1342000.0,1,2,1342000.0,958617.3000651709,0.0,383382.6999348292,0.0,0.0,0.0,0.0,0.0,0.0,383382.69993482914,28.57
043772/25/SBY,427500.0,1,1,427500.0,427500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835/25/09/905/LI,137875.0,1,1,137875.0,137875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979/25/10/472/VX,30125.0,1,2,30125.0,28999.471138068755,0.0,1125.528861931246,0.0,0.0,0.0,0.0,0.0,0.0,1125.5288619312455,3.74
482/26/01/074/VA,285625.0,1,1,285625.0,285625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039937/25/SBY,1458813.0,1,1,1458813.0,1458813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796/25/09/691/VM,789000.0,1,1,789000.0,789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454/25/12/285/X,360000.0,1,1,360000.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828/25/11/005/VN,686875.0,1,1,686875.0,686875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039/25/11/220/X,480125.0,1,4,480125.0,388996.7853484566,0.0,55270.0021987894,0.0,26289.316054075796,0.0,9568.896398678193,0.0,0.0,91128.21465154339,18.98
049/25/09/502/X,142625.0,1,3,142625.0,127528.99861997356,0.0,12757.067392797157,0.0,2338.9339872292744,0.0,0.0,0.0,0.0,15096.001380026437,10.58
341/25/09/105/X,145925.0,1,1,145925.0,145925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577/25/08/727/VX,715075.0,1,1,715075.0,715075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039171/25/SBY,517063.0,1,1,517063.0,517063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047107/25/SBY,1046181.0,1,1,1046181.0,1046181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502/25/12/549/X,573875.0,1,1,573875.0,573875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012/25/11/398/VA,80125.0,1,2,80125.0,73903.03246561892,0.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,6221.967534381081,7.77
042267/25/JKT,296125.0,1,1,296125.0,296125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689/25/11/243/X,141875.0,4,2,7500.0,107596.9246031746,73000.0,34278.075396825385,26250.0,0.0,35125.0,0.0,0.0,0.0,100096.92460317462,70.55
184/25/10/531/VM,1574125.0,2,2,1441125.0,1226540.6514757413,133000.0,347584.34852425865,0.0,0.0,0.0,0.0,0.0,0.0,214584.34852425868,13.63
147/25/11/226/X,65000.0,1,2,65000.0,56299.87463924964,0.0,8700.125360750357,0.0,0.0,0.0,0.0,0.0,0.0,8700.125360750359,13.38
744/25/11/361/X,15125.0,1,1,15125.0,15125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705/25/12/435/VA,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
587/26/01/924/X,380568.0,1,1,380568.0,380568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036008/25/SBY,236000.0,1,1,236000.0,236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229/25/09/077/VY,163750.0,1,1,163750.0,163750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765/25/12/704/X,217625.0,1,2,217625.0,210495.39718867332,0.0,7129.602811326682,0.0,0.0,0.0,0.0,0.0,0.0,7129.602811326681,3.28
413/25/08/916/X,140625.0,1,1,140625.0,140625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831/25/10/303/VA,197875.0,1,1,197875.0,197875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734/25/11/498/X,1293625.0,1,3,1293625.0,942418.950054943,0.0,331524.93796745955,0.0,19681.111977597393,0.0,0.0,0.0,0.0,351206.04994505696,27.15
002051/25/BIT,23000.0,1,1,23000.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765/26/01/230/X,405125.0,2,2,198375.0,382158.1933219697,206750.0,22966.80667803026,0.0,0.0,0.0,0.0,0.0,0.0,183783.1933219697,45.36
400/25/09/838/X,2572625.0,1,1,2572625.0,2572625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382/25/10/968/X,215125.0,1,2,215125.0,171345.11495207672,0.0,43779.88504792325,0.0,0.0,0.0,0.0,0.0,0.0,43779.885047923264,20.35
277/25/10/434/X,887875.0,1,1,887875.0,887875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047399/25/SBY,442000.0,1,1,442000.0,442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681/25/09/248/VX,220125.0,1,1,220125.0,220125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129/25/09/883/X,50125.0,1,2,50125.0,45917.92365483655,0.0,4207.07634516345,0.0,0.0,0.0,0.0,0.0,0.0,4207.076345163449,8.39
033/25/11/151/X,105925.0,1,1,105925.0,105925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887/25/10/262/VZ,147625.0,1,1,147625.0,147625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001792/26/SBY,146000.0,1,1,146000.0,146000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297/25/05/678/VC,2275.0,1,1,2275.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038847/25/SBY,214250.0,1,1,214250.0,214250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610/25/10/542/X,52625.0,1,2,52625.0,47438.86884239304,0.0,5186.131157606955,0.0,0.0,0.0,0.0,0.0,0.0,5186.131157606956,9.85
243/25/07/052/X,850375.0,1,1,850375.0,850375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033362/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044432/25/SBY,1142875.0,1,1,1142875.0,1142875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871/26/02/151/X,50125.0,1,2,50125.0,45917.92365483655,0.0,4207.07634516345,0.0,0.0,0.0,0.0,0.0,0.0,4207.076345163449,8.39
261/25/07/030/X,125625.0,1,1,125625.0,125625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730/25/08/354/X,15125.0,1,1,15125.0,15125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390/25/09/012/X,226125.0,1,1,226125.0,226125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036076/25/SBY,1989000.0,1,2,1989000.0,1657500.0,0.0,331500.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,331500.0,16.67
769/25/08/200/X,876125.0,1,1,876125.0,876125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736/25/11/775/X,141750.0,1,1,141750.0,141750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988/25/09/864/X,419375.0,1,1,419375.0,419375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567/25/10/485/X,580125.0,1,2,580125.0,572645.0468503488,0.0,7479.953149651189,0.0,0.0,0.0,0.0,0.0,0.0,7479.953149651183,1.29
184/25/10/501/X,167625.0,1,2,167625.0,158151.00174048668,0.0,9473.99825951331,0.0,0.0,0.0,0.0,0.0,0.0,9473.998259513315,5.65
041408/24/SBY,148000.0,1,2,148000.0,134361.43583111075,0.0,13638.564168889261,0.0,0.0,0.0,0.0,0.0,0.0,13638.564168889256,9.22
299/25/09/465/VA,583375.0,1,1,583375.0,583375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036874/25/SBY,274000.0,1,1,274000.0,274000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003376/26/SBY,1180491.0,1,2,1180491.0,1122981.6851248383,0.0,0.0,0.0,57509.31487516179,0.0,0.0,0.0,0.0,57509.31487516177,4.87
868/25/10/244/X,451875.0,1,1,451875.0,451875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704/25/09/577/X,556125.0,1,1,556125.0,556125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143/25/10/208/X,530125.0,1,2,530125.0,521227.7755019506,0.0,8897.224498049396,0.0,0.0,0.0,0.0,0.0,0.0,8897.224498049405,1.68
037548/25/SBY,857000.0,1,1,857000.0,857000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507/25/12/793/VLD,103875.0,1,1,103875.0,103875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464/25/09/209/X,374375.0,1,1,374375.0,374375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367/25/11/107/X,680125.0,1,2,680125.0,647722.2790257101,0.0,32402.720974289998,0.0,0.0,0.0,0.0,0.0,0.0,32402.720974289965,4.76
613/25/09/754/X,255125.0,1,2,255125.0,247104.8586584326,0.0,8020.141341567413,0.0,0.0,0.0,0.0,0.0,0.0,8020.1413415674015,3.14
696/25/09/947/X,42625.0,1,2,42625.0,40705.25237856917,0.0,1919.7476214308338,0.0,0.0,0.0,0.0,0.0,0.0,1919.7476214308335,4.5
354/25/10/652/VA,145125.0,1,2,145125.0,134130.85268563617,0.0,10994.147314363834,0.0,0.0,0.0,0.0,0.0,0.0,10994.147314363832,7.58
802/25/10/041/VZ,692625.0,1,1,692625.0,692625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288/25/09/230/VLM,203125.0,1,1,203125.0,203125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238/26/01/309/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791/25/11/475/VX,200075.0,1,1,200075.0,200075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328/25/11/184/X,486125.0,1,1,486125.0,486125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197/25/09/297/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522/26/01/022/X,80125.0,2,2,17500.0,73903.03246561892,62625.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,56403.03246561892,70.39
362/25/10/417/VZ,432625.0,1,2,432625.0,415158.63457413134,0.0,17466.365425868677,0.0,0.0,0.0,0.0,0.0,0.0,17466.365425868666,4.04
051/25/10/115/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
000385/25/GTO,6250.0,1,2,6250.0,6160.964699101576,0.0,89.03530089842455,0.0,0.0,0.0,0.0,0.0,0.0,89.03530089842423,1.42
702/26/01/516/X,580125.0,1,2,580125.0,572645.0468503488,0.0,7479.953149651189,0.0,0.0,0.0,0.0,0.0,0.0,7479.953149651183,1.29
145/25/10/048/X,302875.0,1,1,302875.0,302875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
069/25/10/193/X,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
040070/25/SBY,814000.0,1,1,814000.0,814000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102/25/09/909/X,1077500.0,1,1,1077500.0,1077500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906/25/12/151/X,192625.0,1,2,192625.0,179148.92906939675,0.0,13476.070930603264,0.0,0.0,0.0,0.0,0.0,0.0,13476.070930603259,7.0
239/24/09/175/X,230125.0,1,2,230125.0,218293.3775028059,0.0,11831.622497194081,0.0,0.0,0.0,0.0,0.0,0.0,11831.62249719409,5.14
816/25/11/337/X,25125.0,1,2,25125.0,23500.197070514187,0.0,1624.8029294858163,0.0,0.0,0.0,0.0,0.0,0.0,1624.8029294858147,6.47
749/25/10/493/XXXI,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
083/26/01/635/X,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
043968/25/SBY,2021375.0,1,1,2021375.0,2021375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419/25/09/085/X,350625.0,1,1,350625.0,350625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891/25/10/462/X,740000.0,1,1,740000.0,740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047897/25/SBY,438000.0,1,1,438000.0,438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486/25/09/399/X,274375.0,1,1,274375.0,274375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568/26/01/608/X,135125.0,2,2,55125.0,127278.36542168359,80000.0,7846.634578316423,0.0,0.0,0.0,0.0,0.0,0.0,72153.36542168359,53.4
044775/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000147/25/TTE,460875.0,1,1,460875.0,460875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485/25/11/176/VG,1153875.0,1,1,1153875.0,1153875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358/25/11/341/VX,105125.0,1,2,105125.0,100821.90158768035,0.0,4303.09841231965,0.0,0.0,0.0,0.0,0.0,0.0,4303.098412319652,4.09
245/24/09/492/X,230125.0,1,2,230125.0,218293.3775028059,0.0,11831.622497194081,0.0,0.0,0.0,0.0,0.0,0.0,11831.62249719409,5.14
481/24/09/897/VZ,282625.0,1,3,282625.0,231074.40858412566,0.0,0.0,0.0,25775.29570793719,0.0,25775.29570793719,0.0,0.0,51550.591415874354,18.24
755/24/12/408/X,300625.0,1,2,300625.0,223091.80555555547,0.0,77533.19444444448,0.0,0.0,0.0,0.0,0.0,0.0,77533.1944444445,25.79
852/25/10/103/X,1908375.0,1,1,1908375.0,1908375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159/25/11/932/X,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
852/25/09/211/X,329375.0,1,1,329375.0,329375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121/25/11/640/X,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984/25/08/374/X,1132125.0,1,1,1132125.0,1132125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001347/26/SBY,503600.0,1,1,503600.0,503600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570/25/12/889/X,190000.0,1,1,190000.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048313/25/SBY,3255750.0,1,1,3255750.0,3255750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
