No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5
036929/25/SBY,2182625.0,1,1,2182625.0,2182625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398/25/11/446/VZ,380125.0,1,2,380125.0,350254.2245337722,0.0,29870.775466227755,0.0,0.0,0.0,0.0,0.0,0.0
001601/26/SBY,588000.0,1,2,588000.0,537688.4489538802,0.0,50311.551046119785,0.0,0.0,0.0,0.0,0.0,0.0
757/25/09/632/VZ,281375.0,1,1,281375.0,281375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640/26/01/710/X,1807414.0,1,2,1807414.0,1520445.167266558,0.0,286968.8327334421,0.0,0.0,0.0,0.0,0.0,0.0
824/25/09/501/X,203125.0,1,1,203125.0,203125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004488/26/SBY,242943.0,1,1,242943.0,242943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883/25/11/561/X,573875.0,1,1,573875.0,573875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539/25/09/310/X,175125.0,1,2,175125.0,164210.9480218473,0.0,10914.05197815269,0.0,0.0,0.0,0.0,0.0,0.0
651/25/12/402/X,530125.0,1,2,530125.0,519310.33749898087,0.0,10814.662501019126,0.0,0.0,0.0,0.0,0.0,0.0
896/25/10/218/X,1302125.0,1,1,1302125.0,1302125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628/25/12/621/VF,418125.0,1,1,418125.0,418125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039/25/11/402/X,1058750.0,1,2,1058750.0,1038174.2217898833,0.0,20575.778210116732,0.0,0.0,0.0,0.0,0.0,0.0
154/25/11/631/XRM1,-10000.0,0,0,-10000.0,-10000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
374/25/11/899/X,430125.0,2,2,393000.0,406029.22591989825,37125.0,24095.77408010174,0.0,0.0,0.0,0.0,0.0,0.0
067/25/09/714/X,261625.0,1,2,261625.0,180097.31418060625,0.0,81527.68581939372,0.0,0.0,0.0,0.0,0.0,0.0
188/26/01/307/VF,418125.0,1,1,418125.0,418125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864/26/01/093/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
106/25/09/836/LI,292125.0,1,1,292125.0,292125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119/25/11/098/VB,146375.0,1,1,146375.0,146375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264/25/09/959/XR1,661625.0,1,1,661625.0,661625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707/25/09/953/X,1351375.0,1,1,1351375.0,1351375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000289/25/MKE,756000.0,1,1,756000.0,756000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292/25/08/386/XRM1,-30000.0,0,0,-30000.0,-30000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
823/25/12/508/X,40125.0,1,2,40125.0,37102.105624855285,0.0,3022.8943751447146,0.0,0.0,0.0,0.0,0.0,0.0
793/25/12/350/VA,305625.0,1,1,305625.0,305625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035499/25/SBY,110500.0,1,2,110500.0,107760.02350355222,0.0,2739.9764964477745,0.0,0.0,0.0,0.0,0.0,0.0
032595/25/SBY,243000.0,1,2,243000.0,231651.04416175286,0.0,11348.955838247115,0.0,0.0,0.0,0.0,0.0,0.0
034772/24/SBY,558750.0,1,1,558750.0,558750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150/25/09/197/X,3405875.0,1,1,3405875.0,3405875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030/25/12/032/X,347125.0,1,2,347125.0,262712.2035554905,0.0,84412.79644450951,0.0,0.0,0.0,0.0,0.0,0.0
037509/24/SBY,237500.0,1,1,237500.0,237500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359/25/10/129/X,35125.0,2,2,27625.0,34166.08495472477,7500.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
048/25/08/815/VZ,1215125.0,1,1,1215125.0,1215125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785/25/10/854/X,850688.0,1,1,850688.0,850688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796/25/10/215/X,155125.0,1,2,155125.0,149665.45449612904,0.0,5459.54550387096,0.0,0.0,0.0,0.0,0.0,0.0
132/25/08/305/XRM1,-12500.0,0,0,-12500.0,-12500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
034124/25/SBY,25000.0,2,2,12500.0,18147.02499602395,12500.0,6852.975003976051,0.0,0.0,0.0,0.0,0.0,0.0
043315/25/SBY,187750.0,1,1,187750.0,187750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033102/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617/25/11/202/X,110125.0,1,2,110125.0,100348.87863886292,0.0,9776.121361137079,0.0,0.0,0.0,0.0,0.0,0.0
264/25/10/414/X,371875.0,1,1,371875.0,371875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036349/25/SBY,481500.0,1,1,481500.0,481500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379/25/11/468/VA,1230125.0,1,2,1230125.0,1213024.0245451774,0.0,17100.975454822645,0.0,0.0,0.0,0.0,0.0,0.0
188/25/10/778/LI,220375.0,1,1,220375.0,220375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191/25/11/970/LI,292125.0,1,1,292125.0,292125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044340/25/SBY,156750.0,1,1,156750.0,156750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330/25/10/616/XRM1,-50000.0,0,0,-50000.0,-50000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
595/25/09/267/X,249375.0,1,1,249375.0,249375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956/25/10/206/X,47625.0,2,2,10000.0,42851.12598696082,37625.0,4773.8740130391725,0.0,0.0,0.0,0.0,0.0,0.0
093/25/12/859/X,55125.0,1,2,55125.0,52388.20095528232,0.0,2736.799044717676,0.0,0.0,0.0,0.0,0.0,0.0
003087/25/MKS,156250.0,1,1,156250.0,156250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206/25/09/941/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
753/25/08/990/X,1270125.0,1,2,1270125.0,1032611.8125738406,0.0,237513.18742615927,0.0,0.0,0.0,0.0,0.0,0.0
149/25/09/725/X,186625.0,2,1,52500.0,186625.0,134125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003109/24/MKS,343750.0,1,1,343750.0,343750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425/25/09/451/X,45125.0,1,2,45125.0,40676.325398872796,0.0,4448.674601127204,0.0,0.0,0.0,0.0,0.0,0.0
457/25/09/295/X,175125.0,1,2,175125.0,164210.9480218473,0.0,10914.05197815269,0.0,0.0,0.0,0.0,0.0,0.0
979/25/10/127/LI,292125.0,1,1,292125.0,292125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047251/25/SBY,110500.0,1,2,110500.0,107760.02350355222,0.0,2739.9764964477745,0.0,0.0,0.0,0.0,0.0,0.0
470/25/09/962/X,32625.0,2,2,15125.0,28045.104139426003,17500.0,4579.895860573997,0.0,0.0,0.0,0.0,0.0,0.0
267/26/01/268/X,120125.0,1,2,120125.0,111774.40928395638,0.0,8350.590716043627,0.0,0.0,0.0,0.0,0.0,0.0
427/25/09/519/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
320/25/11/268/X,838125.0,1,1,838125.0,838125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002845/25/MKS,180000.0,1,1,180000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360/24/09/701/X,162625.0,1,3,162625.0,137360.23730496113,0.0,21657.008778933374,0.0,3607.7539161054956,0.0,0.0,0.0,0.0
947/25/10/174/X,80125.0,1,2,80125.0,74129.72941309915,0.0,5995.27058690085,0.0,0.0,0.0,0.0,0.0,0.0
000143/25/TIM,761750.0,1,1,761750.0,761750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146/25/09/559/VF,418125.0,1,1,418125.0,418125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317/25/08/395/LI,76875.0,1,1,76875.0,76875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001815/25/BIT,45500.0,1,1,45500.0,45500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794/25/11/765/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
572/25/09/969/VZ,273875.0,1,1,273875.0,273875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817/25/12/052/X,457500.0,1,1,457500.0,457500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882/25/10/635/VX,361775.0,1,1,361775.0,361775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517/25/10/695/X,2597625.0,1,1,2597625.0,2597625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039823/25/SBY,445500.0,2,2,401875.0,427537.48511904763,43625.0,17962.514880952393,0.0,0.0,0.0,0.0,0.0,0.0
159/25/10/220/X,226125.0,1,1,226125.0,226125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388/25/07/077/X,311875.0,1,1,311875.0,311875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113/25/10/745/VZ,307625.0,1,1,307625.0,307625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531/25/09/269/XRM1,-37500.0,0,0,-37500.0,-37500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
000004/26/DBO,70000.0,1,1,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377/25/11/090/X,70125.0,1,2,70125.0,59505.55930739039,0.0,10619.440692609627,0.0,0.0,0.0,0.0,0.0,0.0
695/25/11/970/X,1013250.0,2,1,275000.0,1013250.0,738250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819/25/09/805/VZ,135125.0,1,2,135125.0,127584.93136810364,0.0,7540.068631896353,0.0,0.0,0.0,0.0,0.0,0.0
039433/25/SBY,275500.0,1,1,275500.0,275500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762/25/12/497/X,180125.0,1,2,180125.0,168168.7736070722,0.0,11956.226392927822,0.0,0.0,0.0,0.0,0.0,0.0
686/25/11/436/LI,147875.0,1,1,147875.0,147875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676/25/12/344/VG,2128875.0,1,2,2128875.0,1906900.4005503491,0.0,221974.59944965056,0.0,0.0,0.0,0.0,0.0,0.0
001603/26/SBY,115500.0,1,1,115500.0,115500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972/25/09/857/X,605125.0,1,2,605125.0,569036.6386169591,0.0,36088.36138304081,0.0,0.0,0.0,0.0,0.0,0.0
044894/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417/25/09/808/X,353625.0,1,1,353625.0,353625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033611/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518/25/09/397/X,959250.0,1,1,959250.0,959250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000319/25/TRK,3750.0,1,1,3750.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005/25/12/276/X,580125.0,1,2,580125.0,571890.7979726269,0.0,8234.202027373107,0.0,0.0,0.0,0.0,0.0,0.0
084/25/10/982/XLV,70125.0,1,2,70125.0,59505.55930739039,0.0,10619.440692609627,0.0,0.0,0.0,0.0,0.0,0.0
710/25/11/975/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
538/25/09/828/X,329375.0,1,1,329375.0,329375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230/25/11/231/VA,490125.0,1,1,490125.0,490125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870/25/10/412/X,112625.0,1,2,112625.0,111258.27794100744,0.0,1366.7220589925562,0.0,0.0,0.0,0.0,0.0,0.0
170/25/10/459/X,153125.0,1,1,153125.0,153125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043956/25/SBY,696250.0,1,1,696250.0,696250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738/25/08/079/VZ,206375.0,1,1,206375.0,206375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000049/26/JYP,838625.0,1,2,838625.0,529080.111247764,0.0,309544.888752236,0.0,0.0,0.0,0.0,0.0,0.0
348/25/10/564/X,3505375.0,1,1,3505375.0,3505375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001/25/11/270/X,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
457/25/10/545/VX,722150.0,1,1,722150.0,722150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222/25/09/804/XRM1,-180000.0,0,0,-180000.0,-180000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
191/25/10/276/X,83125.0,1,2,83125.0,52577.65498466954,0.0,30547.345015330447,0.0,0.0,0.0,0.0,0.0,0.0
039828/25/SBY,44400.0,1,1,44400.0,44400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779/25/10/037/X,20125.0,1,2,20125.0,19591.561223907862,0.0,533.4387760921394,0.0,0.0,0.0,0.0,0.0,0.0
676/25/10/462/X,1885625.0,1,1,1885625.0,1885625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335/25/12/935/XRM1,-25000.0,0,0,-25000.0,-25000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
659/25/12/082/X,27625.0,1,2,27625.0,26380.34716292541,0.0,1244.6528370745905,0.0,0.0,0.0,0.0,0.0,0.0
165/25/12/364/X,25125.0,1,2,25125.0,23762.333773273513,0.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
295/25/09/382/X,380125.0,1,2,380125.0,350254.2245337722,0.0,29870.775466227755,0.0,0.0,0.0,0.0,0.0,0.0
064/25/09/449/XRM1,-5000.0,0,0,-5000.0,-5000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
019/25/11/052/VA,577250.0,1,1,577250.0,577250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361/25/09/004/X,190125.0,1,1,190125.0,190125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040305/25/SBY,199250.0,1,1,199250.0,199250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203/25/10/464/VZ,1339625.0,1,1,1339625.0,1339625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693/25/09/315/X,431000.0,1,1,431000.0,431000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771/25/11/613/X,405125.0,1,2,405125.0,378985.7589133883,0.0,26139.241086611724,0.0,0.0,0.0,0.0,0.0,0.0
766/25/11/797/X,1467625.0,1,1,1467625.0,1467625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
082/25/09/234/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
354/25/10/652/VA,145125.0,1,4,145125.0,134836.56407142425,0.0,6081.431177286752,0.0,2103.502375644505,0.0,2103.502375644505,0.0,0.0
036863/25/SBY,351950.0,1,1,351950.0,351950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042952/25/SBY,73000.0,1,2,73000.0,72176.44477755982,0.0,823.555222440168,0.0,0.0,0.0,0.0,0.0,0.0
715/25/10/142/X,137625.0,1,2,137625.0,126000.79448467192,0.0,11624.205515328087,0.0,0.0,0.0,0.0,0.0,0.0
558/25/10/991/X,455125.0,1,2,455125.0,440573.4920411407,0.0,14551.507958859342,0.0,0.0,0.0,0.0,0.0,0.0
318/25/12/742/X,245125.0,1,2,245125.0,227508.81896204318,0.0,17616.18103795682,0.0,0.0,0.0,0.0,0.0,0.0
043176/25/SBY,548000.0,1,1,548000.0,548000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047435/25/SBY,228000.0,1,1,228000.0,228000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525/25/09/251/X,142625.0,1,2,142625.0,132852.21796157237,0.0,9772.782038427616,0.0,0.0,0.0,0.0,0.0,0.0
722/25/09/719/X,320625.0,1,1,320625.0,320625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044922/25/SBY,120500.0,1,1,120500.0,120500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
059/25/10/425/X,311875.0,1,1,311875.0,311875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306/25/09/148/LI,77125.0,1,1,77125.0,77125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609/25/10/951/XXXI,129125.0,1,1,129125.0,129125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250/25/07/450/X,2769125.0,1,1,2769125.0,2769125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979/25/10/338/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
844/25/10/875/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
044495/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870/25/10/280/X,228625.0,1,1,228625.0,228625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932/25/10/107/VZ,142625.0,1,2,142625.0,132852.21796157237,0.0,9772.782038427616,0.0,0.0,0.0,0.0,0.0,0.0
518/25/11/389/XXXI,42625.0,1,2,42625.0,40507.36188951812,0.0,2117.6381104818747,0.0,0.0,0.0,0.0,0.0,0.0
276/25/12/930/X,67625.0,1,2,67625.0,60995.45472262741,0.0,6629.5452773725865,0.0,0.0,0.0,0.0,0.0,0.0
040501/25/SBY,311500.0,1,1,311500.0,311500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446/25/11/675/VX,178450.0,1,1,178450.0,178450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289/25/10/172/VY,2169125.0,1,1,2169125.0,2169125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193/25/10/151/X,45125.0,1,2,45125.0,40676.325398872796,0.0,4448.674601127204,0.0,0.0,0.0,0.0,0.0,0.0
572/25/09/438/LI,137875.0,1,1,137875.0,137875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526/25/08/809/X,32625.0,1,2,32625.0,28045.104139426003,0.0,4579.895860573997,0.0,0.0,0.0,0.0,0.0,0.0
047665/25/SBY,609125.0,1,1,609125.0,609125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455/25/10/805/X,15125.0,1,2,15125.0,14860.96834012647,0.0,264.03165987353077,0.0,0.0,0.0,0.0,0.0,0.0
040340/25/SBY,263500.0,1,1,263500.0,263500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269/25/11/601/VZ,642625.0,1,1,642625.0,642625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355/25/09/811/X,661125.0,1,1,661125.0,661125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864/25/08/085/VZ,195125.0,1,2,195125.0,189924.36782991493,0.0,5200.632170085074,0.0,0.0,0.0,0.0,0.0,0.0
002405/26/JKT,490375.0,1,1,490375.0,490375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001243/26/SBY,1588000.0,2,1,523500.00000000006,1588000.0,1064500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030/25/09/261/X,293500.0,1,1,293500.0,293500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178/25/10/107/X,260125.0,1,1,260125.0,260125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009/25/11/855/X,855125.0,1,2,855125.0,773137.8082293716,0.0,81987.19177062846,0.0,0.0,0.0,0.0,0.0,0.0
770/25/09/561/X,305125.0,1,2,305125.0,294357.6182594474,0.0,10767.381740552617,0.0,0.0,0.0,0.0,0.0,0.0
544/25/10/535/VIII,830125.0,1,2,830125.0,786452.404696659,0.0,43672.59530334108,0.0,0.0,0.0,0.0,0.0,0.0
543/25/12/191/X,142875.0,2,2,117875.0,131682.6567356169,25000.0,11192.343264383077,0.0,0.0,0.0,0.0,0.0,0.0
046792/25/SBY,166750.0,1,1,166750.0,166750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617/25/09/638/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045118/25/SBY,160500.0,1,1,160500.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207/25/09/570/X,518625.0,1,1,518625.0,518625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
065/25/08/058/VZ,55125.0,1,2,55125.0,52388.20095528232,0.0,2736.799044717676,0.0,0.0,0.0,0.0,0.0,0.0
383/25/09/086/X,329375.0,1,1,329375.0,329375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964/24/09/917/X,292625.0,1,2,292625.0,268748.9902949666,0.0,23876.009705033375,0.0,0.0,0.0,0.0,0.0,0.0
499/25/09/120/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
637/25/08/323/VX,1715050.0,1,1,1715050.0,1715050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261/25/12/939/VA,197875.0,1,1,197875.0,197875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000084/25/BIA,526500.0,1,1,526500.0,526500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795/25/10/737/X,365125.0,1,2,365125.0,252823.2460625215,0.0,112301.75393747853,0.0,0.0,0.0,0.0,0.0,0.0
547/25/09/336/VF,330125.0,1,1,330125.0,330125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198/25/09/716/XRM1,-5000.0,0,0,-5000.0,-5000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
000046/25/NBRR1,545750.0,1,1,545750.0,545750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047078/25/SBY,253500.0,1,1,253500.0,253500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
024/25/09/146/X,155125.0,1,2,155125.0,149665.45449612904,0.0,5459.54550387096,0.0,0.0,0.0,0.0,0.0,0.0
107/25/11/603/X,35125.0,1,2,35125.0,34166.08495472477,0.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
553/25/10/646/X,1288875.0,1,1,1288875.0,1288875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601/25/09/488/X,62625.0,1,2,62625.0,59658.132940854324,0.0,2966.8670591456726,0.0,0.0,0.0,0.0,0.0,0.0
348/25/12/074/X,1092625.0,1,2,1092625.0,1017812.2947083785,0.0,0.0,0.0,74812.70529162155,0.0,0.0,0.0,0.0
588/26/01/790/VA,317625.0,1,2,317625.0,296232.4074522927,0.0,21392.59254770732,0.0,0.0,0.0,0.0,0.0,0.0
444/25/09/921/VZ,407625.0,1,2,407625.0,398811.8421081569,0.0,8813.15789184311,0.0,0.0,0.0,0.0,0.0,0.0
137/25/11/762/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
039/25/10/171/X,401000.0,1,1,401000.0,401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570/25/09/724/X,102875.0,1,2,102875.0,97802.26534672384,0.0,5072.734653276151,0.0,0.0,0.0,0.0,0.0,0.0
110/25/11/346/VFR1,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443/25/10/372/X,280125.0,1,3,280125.0,258596.19706838884,0.0,16874.411277199433,0.0,4654.391654411735,0.0,0.0,0.0,0.0
481/25/11/807/X,3287000.0,1,1,3287000.0,3287000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158/25/11/755/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
355/25/09/585/VX,294625.0,1,2,294625.0,282193.3362767392,0.0,12431.66372326076,0.0,0.0,0.0,0.0,0.0,0.0
958/25/10/485/X,277125.0,1,1,277125.0,277125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468/25/10/008/X,35125.0,1,2,35125.0,34166.08495472477,0.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
586/25/11/847/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
791/25/12/180/XRM1,-115000.0,0,0,-115000.0,-115000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
769/25/11/025/VC,25125.0,1,2,25125.0,23762.333773273513,0.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
036148/25/SBY,236000.0,1,1,236000.0,236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182/25/09/390/X,641125.0,1,1,641125.0,641125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019/25/10/354/X,125125.0,2,2,105125.0,120310.45515867024,20000.0,4814.544841329766,0.0,0.0,0.0,0.0,0.0,0.0
169/25/12/175/VA,282875.0,1,1,282875.0,282875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527/26/01/475/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
823/25/07/216/VC,100250.0,1,2,100250.0,91243.30695847,0.0,9006.693041530014,0.0,0.0,0.0,0.0,0.0,0.0
001290/26/SBY,85500.0,1,2,85500.0,83590.65374889782,0.0,1909.3462511021698,0.0,0.0,0.0,0.0,0.0,0.0
